Exposure started time stamp,Exposure ended time stamp,Wavelength,Intensity
89849978.5,94849978.5,860.67505323782416,1
89849978.5,94849978.5,861.093234679129,1
89849978.5,94849978.5,861.51140272216674,-17
89849978.5,94849978.5,861.92955736161889,-15
89849978.5,94849978.5,862.34769859216635,3
89849978.5,94849978.5,862.76582640849108,-2
89849978.5,94849978.5,863.18394080527548,-6
89849978.5,94849978.5,863.60204177720323,10
89849978.5,94849978.5,864.020129318958,-15
89849978.5,94849978.5,864.43820342522406,-3
89849978.5,94849978.5,864.85626409068732,-13
89849978.5,94849978.5,865.27431131003334,-1
89849978.5,94849978.5,865.692345077949,-8
89849978.5,94849978.5,866.11036538912037,0
89849978.5,94849978.5,866.528372238237,-6
89849978.5,94849978.5,866.94636561998652,-11
89849978.5,94849978.5,867.36434552905848,-4
89849978.5,94849978.5,867.78231196014247,-5
89849978.5,94849978.5,868.20026490792907,-3
89849978.5,94849978.5,868.61820436711025,-15
89849978.5,94849978.5,869.03613033237684,-9
89849978.5,94849978.5,869.45404279842217,-4
89849978.5,94849978.5,869.87194175993875,-7
89849978.5,94849978.5,870.28982721162151,-7
89849978.5,94849978.5,870.707699148164,-13
89849978.5,94849978.5,871.12555756426218,-12
89849978.5,94849978.5,871.54340245461128,-9
89849978.5,94849978.5,871.96123381390862,-2
89849978.5,94849978.5,872.37905163685093,-6
89849978.5,94849978.5,872.7968559181362,-21
89849978.5,94849978.5,873.214646652463,-8
89849978.5,94849978.5,873.63242383453064,8
89849978.5,94849978.5,874.050187459039,-9
89849978.5,94849978.5,874.46793752068913,-15
89849978.5,94849978.5,874.88567401418163,-8
89849978.5,94849978.5,875.30339693421831,-12
89849978.5,94849978.5,875.72110627550251,-12
89849978.5,94849978.5,876.138802032737,-12
89849978.5,94849978.5,876.55648420062573,-15
89849978.5,94849978.5,876.97415277387358,0
89849978.5,94849978.5,877.39180774718614,-4
89849978.5,94849978.5,877.80944911526808,3
89849978.5,94849978.5,878.2270768728273,-12
89849978.5,94849978.5,878.64469101457109,-6
89849978.5,94849978.5,879.0622915352069,4
89849978.5,94849978.5,879.47987842944337,-10
89849978.5,94849978.5,879.89745169199,-2
89849978.5,94849978.5,880.31501131755692,-7
89849978.5,94849978.5,880.73255730085475,-1
89849978.5,94849978.5,881.150089636595,-17
89849978.5,94849978.5,881.56760831948907,-9
89849978.5,94849978.5,881.98511334425029,7
89849978.5,94849978.5,882.4026047055919,-2
89849978.5,94849978.5,882.82008239822835,-13
89849978.5,94849978.5,883.23754641687367,-8
89849978.5,94849978.5,883.65499675624392,-7
89849978.5,94849978.5,884.0724334110547,-20
89849978.5,94849978.5,884.48985637602323,-10
89849978.5,94849978.5,884.907265645866,-9
89849978.5,94849978.5,885.32466121530285,-22
89849978.5,94849978.5,885.7420430790512,-13
89849978.5,94849978.5,886.159411231831,-13
89849978.5,94849978.5,886.57676566836244,-18
89849978.5,94849978.5,886.99410638336644,-6
89849978.5,94849978.5,887.41143337156473,-6
89849978.5,94849978.5,887.82874662767949,-11
89849978.5,94849978.5,888.2460461464326,3
89849978.5,94849978.5,888.663331922549,-11
89849978.5,94849978.5,889.08060395075188,-6
89849978.5,94849978.5,889.49786222576768,-13
89849978.5,94849978.5,889.91510674232018,-25
89849978.5,94849978.5,890.332337495137,-2
89849978.5,94849978.5,890.749554478945,-5
89849978.5,94849978.5,891.16675768847119,-12
89849978.5,94849978.5,891.58394711844471,-11
89849978.5,94849978.5,892.0011227635938,-1
89849978.5,94849978.5,892.41828461864907,-9
89849978.5,94849978.5,892.83543267834023,-9
89849978.5,94849978.5,893.25256693739891,-2
89849978.5,94849978.5,893.66968739055665,-14
89849978.5,94849978.5,894.08679403254553,-25
89849978.5,94849978.5,894.5038868580998,-9
89849978.5,94849978.5,894.92096586195214,-15
89849978.5,94849978.5,895.33803103883781,-23
89849978.5,94849978.5,895.75508238349187,-6
89849978.5,94849978.5,896.17211989064992,-16
89849978.5,94849978.5,896.58914355504919,-20
89849978.5,94849978.5,897.00615337142654,-3
89849978.5,94849978.5,897.42314933452008,-14
89849978.5,94849978.5,897.84013143906827,-14
89849978.5,94849978.5,898.25709967981084,-10
89849978.5,94849978.5,898.67405405148747,-6
89849978.5,94849978.5,899.090994548839,-14
89849978.5,94849978.5,899.50792116660682,-1
89849978.5,94849978.5,899.92483389953327,-9
89849978.5,94849978.5,900.34173274236139,1
89849978.5,94849978.5,900.75861768983384,-19
89849978.5,94849978.5,901.17548873669523,-14
89849978.5,94849978.5,901.5923458776906,2
89849978.5,94849978.5,902.00918910756548,-8
89849978.5,94849978.5,902.426018421066,-11
89849978.5,94849978.5,902.84283381293949,-16
89849978.5,94849978.5,903.25963527793317,-3
89849978.5,94849978.5,903.6764228107952,-21
89849978.5,94849978.5,904.0931964062753,3
89849978.5,94849978.5,904.50995605912271,1
89849978.5,94849978.5,904.92670176408831,-3
89849978.5,94849978.5,905.34343351592281,-16
89849978.5,94849978.5,905.76015130937753,-17
89849978.5,94849978.5,906.17685513920617,-13
89849978.5,94849978.5,906.59354500016173,-20
89849978.5,94849978.5,907.01022088699722,-11
89849978.5,94849978.5,907.42688279446759,-16
89849978.5,94849978.5,907.84353071732869,-18
89849978.5,94849978.5,908.26016465033638,-14
89849978.5,94849978.5,908.67678458824673,1
89849978.5,94849978.5,909.09339052581777,-22
89849978.5,94849978.5,909.50998245780715,-10
89849978.5,94849978.5,909.92656037897416,-14
89849978.5,94849978.5,910.343124284078,-15
89849978.5,94849978.5,910.75967416787853,-16
89849978.5,94849978.5,911.17621002513715,-8
89849978.5,94849978.5,911.59273185061488,-7
89849978.5,94849978.5,912.00923963907519,-22
89849978.5,94849978.5,912.42573338527961,-4
89849978.5,94849978.5,912.84221308399276,-1
89849978.5,94849978.5,913.25867872997867,-4
89849978.5,94849978.5,913.6751303180024,-22
89849978.5,94849978.5,914.09156784283,-7
89849978.5,94849978.5,914.50799129922791,-15
89849978.5,94849978.5,914.92440068196311,-7
89849978.5,94849978.5,915.34079598580365,-6
89849978.5,94849978.5,915.75717720551768,-15
89849978.5,94849978.5,916.17354433587548,-9
89849978.5,94849978.5,916.5898973716462,-2
89849978.5,94849978.5,917.00623630760083,-7
89849978.5,94849978.5,917.4225611385109,-6
89849978.5,94849978.5,917.8388718591483,-14
89849978.5,94849978.5,918.25516846428593,-16
89849978.5,94849978.5,918.6714509486975,-1
89849978.5,94849978.5,919.08771930715716,-29
89849978.5,94849978.5,919.50397353443975,-17
89849978.5,94849978.5,919.9202136253208,-22
89849978.5,94849978.5,920.33643957457684,-1
89849978.5,94849978.5,920.75265137698523,-2
89849978.5,94849978.5,921.16884902732329,-7
89849978.5,94849978.5,921.5850325203694,-24
89849978.5,94849978.5,922.00120185090316,-20
89849978.5,94849978.5,922.41735701370442,-15
89849978.5,94849978.5,922.83349800355325,-13
89849978.5,94849978.5,923.24962481523153,-9
89849978.5,94849978.5,923.66573744352092,-11
89849978.5,94849978.5,924.0818358832048,-3
89849978.5,94849978.5,924.49792012906562,-10
89849978.5,94849978.5,924.91399017588776,-26
89849978.5,94849978.5,925.330046018457,-10
89849978.5,94849978.5,925.74608765155813,-20
89849978.5,94849978.5,926.16211506997729,-19
89849978.5,94849978.5,926.57812826850159,-8
89849978.5,94849978.5,926.99412724191916,-10
89849978.5,94849978.5,927.41011198501792,-9
89849978.5,94849978.5,927.826082492587,-22
89849978.5,94849978.5,928.24203875941669,-19
89849978.5,94849978.5,928.65798078029718,-11
89849978.5,94849978.5,929.07390855001961,0
89849978.5,94849978.5,929.48982206337632,-10
89849978.5,94849978.5,929.90572131515967,-11
89849978.5,94849978.5,930.32160630016335,-21
89849978.5,94849978.5,930.73747701318121,-9
89849978.5,94849978.5,931.15333344900785,-13
89849978.5,94849978.5,931.56917560243994,-12
89849978.5,94849978.5,931.98500346827234,-22
89849978.5,94849978.5,932.40081704130307,-13
89849978.5,94849978.5,932.81661631632915,-3
89849978.5,94849978.5,933.23240128814916,-10
89849978.5,94849978.5,933.64817195156252,-13
89849978.5,94849978.5,934.063928301369,-11
89849978.5,94849978.5,934.47967033236887,-8
89849978.5,94849978.5,934.89539803936339,-20
89849978.5,94849978.5,935.31111141715462,-10
89849978.5,94849978.5,935.72681046054583,-22
89849978.5,94849978.5,936.14249516434018,-13
89849978.5,94849978.5,936.5581655233409,-7
89849978.5,94849978.5,936.9738215323539,-12
89849978.5,94849978.5,937.38946318618457,-13
89849978.5,94849978.5,937.805090479639,-9
89849978.5,94849978.5,938.22070340752452,-4
89849978.5,94849978.5,938.63630196464862,-24
89849978.5,94849978.5,939.05188614581937,-11
89849978.5,94849978.5,939.46745594584718,-22
89849978.5,94849978.5,939.883011359541,-11
89849978.5,94849978.5,940.29855238171126,-7
89849978.5,94849978.5,940.71407900717043,-10
89849978.5,94849978.5,941.12959123072937,-4
89849978.5,94849978.5,941.54508904720149,-16
89849978.5,94849978.5,941.96057245140025,-7
89849978.5,94849978.5,942.37604143813962,-3
89849978.5,94849978.5,942.79149600223548,-18
89849978.5,94849978.5,943.2069361385021,-10
89849978.5,94849978.5,943.6223618417572,-7
89849978.5,94849978.5,944.03777310681733,-9
89849978.5,94849978.5,944.45316992850007,-9
89849978.5,94849978.5,944.86855230162462,1
89849978.5,94849978.5,945.28392022101025,-17
89849978.5,94849978.5,945.69927368147626,-18
89849978.5,94849978.5,946.11461267784455,2
89849978.5,94849978.5,946.529937204936,-22
89849978.5,94849978.5,946.945247257572,-18
89849978.5,94849978.5,947.36054283057729,-9
89849978.5,94849978.5,947.77582391877434,-1
89849978.5,94849978.5,948.1910905169874,-27
89849978.5,94849978.5,948.60634262004237,-19
89849978.5,94849978.5,949.02158022276456,-17
89849978.5,94849978.5,949.4368033199811,-18
89849978.5,94849978.5,949.85201190651867,-17
89849978.5,94849978.5,950.26720597720555,-7
89849978.5,94849978.5,950.68238552687092,-15
89849978.5,94849978.5,951.09755055034384,-17
89849978.5,94849978.5,951.51270104245441,-11
89849978.5,94849978.5,951.92783699803408,-2
89849978.5,94849978.5,952.34295841191442,6
89849978.5,94849978.5,952.75806527892769,-22
89849978.5,94849978.5,953.17315759390738,-18
89849978.5,94849978.5,953.58823535168676,-15
89849978.5,94849978.5,954.00329854710037,-7
89849978.5,94849978.5,954.41834717498489,-10
89849978.5,94849978.5,954.833381230175,-12
89849978.5,94849978.5,955.24840070750838,-11
89849978.5,94849978.5,955.66340560182175,-7
89849978.5,94849978.5,956.07839590795413,-15
89849978.5,94849978.5,956.49337162074437,-12
89849978.5,94849978.5,956.90833273503176,-9
89849978.5,94849978.5,957.323279245658,-3
89849978.5,94849978.5,957.73821114746306,-8
89849978.5,94849978.5,958.15312843528955,-22
89849978.5,94849978.5,958.56803110397948,0
89849978.5,94849978.5,958.9829191483775,-19
89849978.5,94849978.5,959.39779256332679,-22
89849978.5,94849978.5,959.81265134367231,-13
89849978.5,94849978.5,960.22749548426009,-16
89849978.5,94849978.5,960.64232497993646,-19
89849978.5,94849978.5,961.05713982554823,-21
89849978.5,94849978.5,961.47194001594289,-21
89849978.5,94849978.5,961.88672554597031,-26
89849978.5,94849978.5,962.30149641047933,-12
89849978.5,94849978.5,962.7162526043187,-18
89849978.5,94849978.5,963.13099412234135,-11
89849978.5,94849978.5,963.5457209593975,-2
89849978.5,94849978.5,963.96043311033952,-4
89849978.5,94849978.5,964.37513057002036,-15
89849978.5,94849978.5,964.78981333329477,-15
89849978.5,94849978.5,965.204481395016,-6
89849978.5,94849978.5,965.61913475004019,-12
89849978.5,94849978.5,966.03377339322265,-6
89849978.5,94849978.5,966.44839731942045,-12
89849978.5,94849978.5,966.86300652349109,-18
89849978.5,94849978.5,967.277601000293,-2
89849978.5,94849978.5,967.69218074468449,-27
89849978.5,94849978.5,968.10674575152586,-27
89849978.5,94849978.5,968.52129601567754,-17
89849978.5,94849978.5,968.93583153200041,-9
89849978.5,94849978.5,969.35035229535617,-16
89849978.5,94849978.5,969.764858300608,-11
89849978.5,94849978.5,970.17934954261921,-19
89849978.5,94849978.5,970.5938260162535,-14
89849978.5,94849978.5,971.00828771637657,-24
89849978.5,94849978.5,971.42273463785352,-26
89849978.5,94849978.5,971.837166775551,-20
89849978.5,94849978.5,972.25158412433552,-18
89849978.5,94849978.5,972.6659866790759,-23
89849978.5,94849978.5,973.08037443464025,-12
89849978.5,94849978.5,973.494747385898,-13
89849978.5,94849978.5,973.90910552771982,-20
89849978.5,94849978.5,974.32344885497571,-2
89849978.5,94849978.5,974.73777736253726,-11
89849978.5,94849978.5,975.15209104527753,-18
89849978.5,94849978.5,975.56638989806936,-25
89849978.5,94849978.5,975.980673915787,-9
89849978.5,94849978.5,976.39494309330428,-9
89849978.5,94849978.5,976.809197425497,-1
89849978.5,94849978.5,977.22343690724085,2
89849978.5,94849978.5,977.63766153341373,-14
89849978.5,94849978.5,978.05187129889214,5
89849978.5,94849978.5,978.46606619855527,10
89849978.5,94849978.5,978.8802462272813,36
89849978.5,94849978.5,979.294411379951,47
89849978.5,94849978.5,979.70856165144448,54
89849978.5,94849978.5,980.12269703664356,59
89849978.5,94849978.5,980.53681753042974,26
94841456.2,99841456.2,414.82169228227747,-11
94841456.2,99841456.2,415.25090418320531,-17
94841456.2,99841456.2,415.68010857356438,-22
94841456.2,99841456.2,416.10930544753882,-15
94841456.2,99841456.2,416.53849479931228,-15
94841456.2,99841456.2,416.96767662307013,-21
94841456.2,99841456.2,417.39685091299629,-16
94841456.2,99841456.2,417.82601766327571,-27
94841456.2,99841456.2,418.25517686809422,-25
94841456.2,99841456.2,418.68432852163721,-17
94841456.2,99841456.2,419.1134726180901,-4
94841456.2,99841456.2,419.54260915163894,-12
94841456.2,99841456.2,419.97173811647104,-19
94841456.2,99841456.2,420.40085950677138,-13
94841456.2,99841456.2,420.82997331672868,-19
94841456.2,99841456.2,421.25907954052911,-19
94841456.2,99841456.2,421.68817817236027,-24
94841456.2,99841456.2,422.11726920640979,-20
94841456.2,99841456.2,422.54635263686635,-11
94841456.2,99841456.2,422.97542845791719,-24
94841456.2,99841456.2,423.40449666375218,-15
94841456.2,99841456.2,423.83355724855932,-13
94841456.2,99841456.2,424.2626102065276,-10
94841456.2,99841456.2,424.69165553184735,-16
94841456.2,99841456.2,425.12069321870723,-17
94841456.2,99841456.2,425.54972326129814,-26
94841456.2,99841456.2,425.97874565381039,-18
94841456.2,99841456.2,426.40776039043334,-18
94841456.2,99841456.2,426.83676746535878,-38
94841456.2,99841456.2,427.26576687277827,-12
94841456.2,99841456.2,427.69475860688249,-17
94841456.2,99841456.2,428.12374266186305,-24
94841456.2,99841456.2,428.552719031912,-22
94841456.2,99841456.2,428.98168771122221,-22
94841456.2,99841456.2,429.41064869398565,-14
94841456.2,99841456.2,429.83960197439552,-20
94841456.2,99841456.2,430.26854754664464,-11
94841456.2,99841456.2,430.69748540492651,-13
94841456.2,99841456.2,431.12641554343509,-5
94841456.2,99841456.2,431.55533795636416,-21
94841456.2,99841456.2,431.98425263790773,-23
94841456.2,99841456.2,432.41315958226079,-19
94841456.2,99841456.2,432.84205878361831,-5
94841456.2,99841456.2,433.2709502361746,-21
94841456.2,99841456.2,433.69983393412622,-21
94841456.2,99841456.2,434.12870987166804,-15
94841456.2,99841456.2,434.55757804299628,-12
94841456.2,99841456.2,434.98643844230747,-25
94841456.2,99841456.2,435.415291063798,-17
94841456.2,99841456.2,435.8441359016648,-23
94841456.2,99841456.2,436.2729729501051,-19
94841456.2,99841456.2,436.70180220331645,-14
94841456.2,99841456.2,437.13062365549655,-12
94841456.2,99841456.2,437.55943730084294,-14
94841456.2,99841456.2,437.98824313355505,2
94841456.2,99841456.2,438.41704114783056,-29
94841456.2,99841456.2,438.84583133786884,-17
94841456.2,99841456.2,439.27461369786909,-9
94841456.2,99841456.2,439.70338822203064,-12
94841456.2,99841456.2,440.13215490455337,-18
94841456.2,99841456.2,440.56091373963824,-11
94841456.2,99841456.2,440.98966472148396,-10
94841456.2,99841456.2,441.41840784429252,-19
94841456.2,99841456.2,441.84714310226525,-15
94841456.2,99841456.2,442.27587048960237,-10
94841456.2,99841456.2,442.70459000050556,-12
94841456.2,99841456.2,443.13330162917759,-18
94841456.2,99841456.2,443.5620053698201,-11
94841456.2,99841456.2,443.99070121663556,-13
94841456.2,99841456.2,444.41938916382708,-22
94841456.2,99841456.2,444.84806920559708,-18
94841456.2,99841456.2,445.27674133614988,-16
94841456.2,99841456.2,445.70540554968863,-15
94841456.2,99841456.2,446.13406184041753,-10
94841456.2,99841456.2,446.56271020254087,-15
94841456.2,99841456.2,446.9913506302629,-17
94841456.2,99841456.2,447.41998311778872,-20
94841456.2,99841456.2,447.84860765932359,-9
94841456.2,99841456.2,448.27722424907364,-8
94841456.2,99841456.2,448.70583288124362,-20
94841456.2,99841456.2,449.13443355004023,-11
94841456.2,99841456.2,449.56302624967009,-1
94841456.2,99841456.2,449.99161097433927,-25
94841456.2,99841456.2,450.42018771825531,-12
94841456.2,99841456.2,450.84875647562512,-11
94841456.2,99841456.2,451.27731724065666,1
94841456.2,99841456.2,451.70587000755825,-7
94841456.2,99841456.2,452.13441477053755,-11
94841456.2,99841456.2,452.56295152380318,-1
94841456.2,99841456.2,452.99148026156422,-11
94841456.2,99841456.2,453.42000097802986,-5
94841456.2,99841456.2,453.84851366740941,2
94841456.2,99841456.2,454.27701832391313,-11
94841456.2,99841456.2,454.70551494175004,3
94841456.2,99841456.2,455.13400351513155,-15
94841456.2,99841456.2,455.56248403826811,-2
94841456.2,99841456.2,455.99095650537066,-15
94841456.2,99841456.2,456.41942091065056,-3
94841456.2,99841456.2,456.84787724832017,-12
94841456.2,99841456.2,457.27632551259,-1
94841456.2,99841456.2,457.70476569767334,-9
94841456.2,99841456.2,458.13319779778243,-1
94841456.2,99841456.2,458.56162180713056,-9
94841456.2,99841456.2,458.99003771993074,-8
94841456.2,99841456.2,459.41844553039624,4
94841456.2,99841456.2,459.84684523274126,-8
94841456.2,99841456.2,460.27523682117936,4
94841456.2,99841456.2,460.70362028992582,-18
94841456.2,99841456.2,461.131995633195,10
94841456.2,99841456.2,461.56036284520178,-1
94841456.2,99841456.2,461.98872192016205,12
94841456.2,99841456.2,462.41707285229143,4
94841456.2,99841456.2,462.84541563580569,6
94841456.2,99841456.2,463.27375026492092,-4
94841456.2,99841456.2,463.70207673385477,-8
94841456.2,99841456.2,464.1303950368233,-4
94841456.2,99841456.2,464.55870516804447,-4
94841456.2,99841456.2,464.98700712173547,14
94841456.2,99841456.2,465.41530089211471,-10
94841456.2,99841456.2,465.84358647339974,12
94841456.2,99841456.2,466.27186385980997,-12
94841456.2,99841456.2,466.70013304556375,-3
94841456.2,99841456.2,467.12839402488049,9
94841456.2,99841456.2,467.55664679197969,-8
94841456.2,99841456.2,467.98489134108115,2
94841456.2,99841456.2,468.41312766640539,9
94841456.2,99841456.2,468.84135576217255,2
94841456.2,99841456.2,469.26957562260361,-16
94841456.2,99841456.2,469.69778724191985,9
94841456.2,99841456.2,470.12599061434219,-16
94841456.2,99841456.2,470.55418573409338,-7
94841456.2,99841456.2,470.98237259539434,2
94841456.2,99841456.2,471.41055119246863,-2
94841456.2,99841456.2,471.83872151953892,-3
94841456.2,99841456.2,472.2668835708277,-4
94841456.2,99841456.2,472.69503734055849,-8
94841456.2,99841456.2,473.12318282295541,-20
94841456.2,99841456.2,473.55132001224212,-6
94841456.2,99841456.2,473.97944890264353,-3
94841456.2,99841456.2,474.4075694883839,-9
94841456.2,99841456.2,474.83568176368863,-7
94841456.2,99841456.2,475.263785722783,-12
94841456.2,99841456.2,475.69188135989242,9
94841456.2,99841456.2,476.11996866924341,-6
94841456.2,99841456.2,476.54804764506196,2
94841456.2,99841456.2,476.976118281575,1
94841456.2,99841456.2,477.40418057300934,-6
94841456.2,99841456.2,477.83223451359254,1
94841456.2,99841456.2,478.2602800975522,-12
94841456.2,99841456.2,478.68831731911666,-10
94841456.2,99841456.2,479.11634617251343,-9
94841456.2,99841456.2,479.54436665197164,-11
94841456.2,99841456.2,479.97237875172112,2
94841456.2,99841456.2,480.40038246598971,0
94841456.2,99841456.2,480.82837778900807,-8
94841456.2,99841456.2,481.25636471500627,5
94841456.2,99841456.2,481.68434323821418,-13
94841456.2,99841456.2,482.11231335286266,-13
94841456.2,99841456.2,482.54027505318265,-7
94841456.2,99841456.2,482.96822833340582,3
94841456.2,99841456.2,483.39617318776305,2
94841456.2,99841456.2,483.82410961048748,-7
94841456.2,99841456.2,484.25203759581041,-4
94841456.2,99841456.2,484.67995713796529,-6
94841456.2,99841456.2,485.10786823118491,8
94841456.2,99841456.2,485.53577086970205,12
94841456.2,99841456.2,485.9636650477517,17
94841456.2,99841456.2,486.39155075956694,45
94841456.2,99841456.2,486.81942799938207,63
94841456.2,99841456.2,487.24729676143204,115
94841456.2,99841456.2,487.67515703995178,206
94841456.2,99841456.2,488.1030088291775,417
94841456.2,99841456.2,488.53085212334372,835
94841456.2,99841456.2,488.95868691668659,1488
94841456.2,99841456.2,489.386513203444,2156
94841456.2,99841456.2,489.814330977851,2411
94841456.2,99841456.2,490.24214023414544,2449
94841456.2,99841456.2,490.66994096656458,2120
94841456.2,99841456.2,491.09773316934633,1519
94841456.2,99841456.2,491.52551683672868,724
94841456.2,99841456.2,491.95329196295029,303
94841456.2,99841456.2,492.38105854224949,121
94841456.2,99841456.2,492.8088165688664,93
94841456.2,99841456.2,493.23656603703932,46
94841456.2,99841456.2,493.66430694100887,39
94841456.2,99841456.2,494.09203927501477,53
94841456.2,99841456.2,494.519763033298,50
94841456.2,99841456.2,494.94747821009895,63
94841456.2,99841456.2,495.37518479965945,60
94841456.2,99841456.2,495.80288279622022,97
94841456.2,99841456.2,496.23057219402375,107
94841456.2,99841456.2,496.65825298731244,154
94841456.2,99841456.2,497.08592517032821,212
94841456.2,99841456.2,497.513588737315,262
94841456.2,99841456.2,497.94124368251522,339
94841456.2,99841456.2,498.368890000173,474
94841456.2,99841456.2,498.7965276845315,595
94841456.2,99841456.2,499.22415672983652,844
94841456.2,99841456.2,499.65177713033142,1044
94841456.2,99841456.2,500.0793888802624,1415
94841456.2,99841456.2,500.50699197387365,1842
94841456.2,99841456.2,500.93458640541155,2286
94841456.2,99841456.2,501.36217216912235,2968
94841456.2,99841456.2,501.78974925925235,3660
94841456.2,99841456.2,502.21731767004803,4402
94841456.2,99841456.2,502.64487739575668,5086
94841456.2,99841456.2,503.07242843062653,5714
94841456.2,99841456.2,503.4999707689044,6250
94841456.2,99841456.2,503.927504404839,6601
94841456.2,99841456.2,504.35502933267895,6812
94841456.2,99841456.2,504.78254554667296,6812
94841456.2,99841456.2,505.21005304107047,6836
94841456.2,99841456.2,505.63755181012124,6543
94841456.2,99841456.2,506.06504184807426,6310
94841456.2,99841456.2,506.4925231491813,6057
94841456.2,99841456.2,506.91999570769235,5804
94841456.2,99841456.2,507.34745951785845,5554
94841456.2,99841456.2,507.77491457393114,5396
94841456.2,99841456.2,508.20236087016173,5161
94841456.2,99841456.2,508.62979840080334,4915
94841456.2,99841456.2,509.05722716010757,4782
94841456.2,99841456.2,509.48464714232756,4568
94841456.2,99841456.2,509.91205834171643,4432
94841456.2,99841456.2,510.3394607525284,4313
94841456.2,99841456.2,510.76685436901619,4230
94841456.2,99841456.2,511.19423918543447,4099
94841456.2,99841456.2,511.62161519603848,3892
94841456.2,99841456.2,512.04898239508327,3872
94841456.2,99841456.2,512.47634077682289,3829
94841456.2,99841456.2,512.90369033551485,3655
94841456.2,99841456.2,513.33103106541341,3501
94841456.2,99841456.2,513.75836296077671,3486
94841456.2,99841456.2,514.18568601586037,3407
94841456.2,99841456.2,514.61300022492242,3353
94841456.2,99841456.2,515.0403055822195,3278
94841456.2,99841456.2,515.46760208201,3141
94841456.2,99841456.2,515.89488971855224,3012
94841456.2,99841456.2,516.32216848610528,2965
94841456.2,99841456.2,516.74943837892692,2974
94841456.2,99841456.2,517.17669939127779,2888
94841456.2,99841456.2,517.60395151741659,2858
94841456.2,99841456.2,518.03119475160406,2830
94841456.2,99841456.2,518.45842908810039,2718
94841456.2,99841456.2,518.88565452116654,2635
94841456.2,99841456.2,519.31287104506339,2597
94841456.2,99841456.2,519.74007865405292,2530
94841456.2,99841456.2,520.16727734239748,2497
94841456.2,99841456.2,520.59446710435793,2458
94841456.2,99841456.2,521.02164793419854,2419
94841456.2,99841456.2,521.448819826181,2344
94841456.2,99841456.2,521.87598277456971,2329
94841456.2,99841456.2,522.3031367736279,2199
94841456.2,99841456.2,522.73028181762015,2260
94841456.2,99841456.2,523.15741790081029,2110
94841456.2,99841456.2,523.58454501746371,2160
94841456.2,99841456.2,524.0116631618456,2131
94841456.2,99841456.2,524.43877232822183,2061
94841456.2,99841456.2,524.86587251085791,1985
94841456.2,99841456.2,525.29296370402085,1981
94841456.2,99841456.2,525.72004590197662,1899
94841456.2,99841456.2,526.147119098993,1930
94841456.2,99841456.2,526.574183289337,1877
94841456.2,99841456.2,527.001238467277,1821
94841456.2,99841456.2,527.42828462708064,1823
94841456.2,99841456.2,527.85532176301706,1730
94841456.2,99841456.2,528.2823498693549,1737
94841456.2,99841456.2,528.709368940364,1664
94841456.2,99841456.2,529.13637897031367,1645
94841456.2,99841456.2,529.56337995347451,1659
94841456.2,99841456.2,529.99037188411626,1638
94841456.2,99841456.2,530.41735475651058,1619
94841456.2,99841456.2,530.84432856492856,1595
94841456.2,99841456.2,531.27129330364164,1532
94841456.2,99841456.2,531.69824896692126,1560
94841456.2,99841456.2,532.125195549041,1520
94841456.2,99841456.2,532.55213304427286,1536
94841456.2,99841456.2,532.97906144689023,1515
94841456.2,99841456.2,533.40598075116668,1486
94841456.2,99841456.2,533.832890951376,1438
94841456.2,99841456.2,534.25979204179282,1442
94841456.2,99841456.2,534.68668401669129,1435
94841456.2,99841456.2,535.113566870347,1426
94841456.2,99841456.2,535.54044059703506,1419
94841456.2,99841456.2,535.96730519103119,1365
94841456.2,99841456.2,536.394160646612,1390
94841456.2,99841456.2,536.82100695805366,1371
94841456.2,99841456.2,537.24784411963344,1347
94841456.2,99841456.2,537.67467212562838,1350
94841456.2,99841456.2,538.10149097031638,1327
94841456.2,99841456.2,538.52830064797615,1312
94841456.2,99841456.2,538.95510115288516,1287
94841456.2,99841456.2,539.38189247932337,1242
94841456.2,99841456.2,539.80867462156914,1246
94841456.2,99841456.2,540.23544757390243,1251
94841456.2,99841456.2,540.66221133060333,1221
94841456.2,99841456.2,541.08896588595269,1176
94841456.2,99841456.2,541.51571123423093,1207
94841456.2,99841456.2,541.94244736971882,1198
94841456.2,99841456.2,542.36917428669915,1210
94841456.2,99841456.2,542.7958919794529,1182
94841456.2,99841456.2,543.22260044226289,1114
94841456.2,99841456.2,543.64929966941168,1108
94841456.2,99841456.2,544.07598965518241,1118
94841456.2,99841456.2,544.502670393859,1135
94841456.2,99841456.2,544.92934187972526,1082
94841456.2,99841456.2,545.35600410706525,1121
94841456.2,99841456.2,545.78265707016408,1089
94841456.2,99841456.2,546.20930076330626,1106
94841456.2,99841456.2,546.63593518077778,1066
94841456.2,99841456.2,547.06256031686485,1065
94841456.2,99841456.2,547.48917616585288,1082
94841456.2,99841456.2,547.91578272202935,1010
94841456.2,99841456.2,548.34237997968091,1030
94841456.2,99841456.2,548.76896793309538,1064
94841456.2,99841456.2,549.1955465765601,1024
94841456.2,99841456.2,549.62211590436391,982
94841456.2,99841456.2,550.04867591079517,1027
94841456.2,99841456.2,550.47522659014282,1017
94841456.2,99841456.2,550.90176793669684,982
94841456.2,99841456.2,551.32829994474628,952
94841456.2,99841456.2,551.75482260858189,930
94841456.2,99841456.2,552.18133592249444,976
94841456.2,99841456.2,552.60783988077435,969
94841456.2,99841456.2,553.03433447771408,992
